ID	ELEMENT SYMBOL	ENERGY	INTENSITY	ISOTOPE ABUNDANCE
110230010173	Na	3775.550	1.283e-04	1.000e+00
110230010174	Na	3878.100	4.113e-02	1.000e+00
110230010175	Na	3943.130	8.113e-04	1.000e+00
110230010176	Na	3969.080	4.000e-03	1.000e+00
110230010177	Na	3981.450	1.277e-01	1.000e+00
110230010178	Na	3997.250	3.566e-03	1.000e+00
110230010179	Na	4055.140	2.830e-03	1.000e+00
110230010180	Na	4055.265	3.774e-03	1.000e+00
110230010181	Na	4089.450	3.792e-03	1.000e+00
110230010182	Na	4106.960	2.849e-04	1.000e+00
110230010183	Na	4137.250	1.453e-03	1.000e+00
110230010184	Na	4142.700	1.189e-04	1.000e+00
110230010185	Na	4187.490	1.377e-02	1.000e+00
110230010186	Na	4226.426	3.396e-03	1.000e+00
110230010187	Na	4244.790	1.377e-04	1.000e+00
110230010188	Na	4278.470	1.283e-04	1.000e+00
110230010189	Na	4286.330	3.962e-05	1.000e+00
110230010190	Na	4361.687	1.962e-04	1.000e+00
110230010191	Na	4375.940	9.623e-04	1.000e+00
110230010192	Na	4445.754	4.321e-03	1.000e+00
110230010193	Na	4462.502	1.264e-03	1.000e+00
110230010194	Na	4467.500	2.660e-03	1.000e+00
110230010195	Na	4481.420	1.698e-03	1.000e+00
110230010196	Na	4495.997	3.642e-03	1.000e+00
110230010197	Na	4521.110	1.472e-04	1.000e+00
110230010198	Na	4553.640	9.057e-04	1.000e+00
110230010199	Na	4586.970	1.358e-03	1.000e+00
110230010200	Na	4628.710	4.340e-04	1.000e+00
110230010201	Na	4644.610	4.906e-04	1.000e+00
110230010202	Na	4689.790	1.377e-04	1.000e+00
110230010203	Na	4725.713	1.000e-03	1.000e+00
110230010204	Na	4730.891	3.094e-03	1.000e+00
110230010205	Na	4775.330	1.604e-03	1.000e+00
110230010206	Na	4866.300	1.566e-04	1.000e+00
110230010207	Na	4875.220	5.849e-05	1.000e+00
110230010208	Na	4890.730	2.887e-03	1.000e+00
110230010209	Na	4900.463	1.472e-03	1.000e+00
110230010210	Na	4905.641	4.906e-04	1.000e+00
110230010211	Na	4915.330	5.660e-04	1.000e+00
110230010212	Na	4981.860	5.698e-04	1.000e+00
110230010213	Na	5006.300	4.321e-04	1.000e+00
110230010214	Na	5073.515	3.906e-03	1.000e+00
110230010215	Na	5113.007	4.717e-03	1.000e+00
110230010216	Na	5191.780	7.925e-05	1.000e+00
110230010217	Na	5245.746	8.868e-05	1.000e+00
110230010218	Na	5336.717	1.377e-04	1.000e+00
110230010219	Na	5396.416	1.887e-05	1.000e+00
110230010220	Na	5445.452	1.453e-03	1.000e+00
110230010221	Na	5494.490	1.075e-04	1.000e+00
110230010222	Na	5508.948	1.887e-05	1.000e+00
110230010223	Na	5599.917	8.642e-04	1.000e+00
110230010224	Na	5612.274	4.906e-03	1.000e+00
110230010225	Na	5614.239	9.434e-03	1.000e+00
110230010226	Na	5617.452	3.019e-02	1.000e+00
110230010227	Na	5658.450	5.849e-05	1.000e+00
110230010228	Na	5683.692	1.283e-04	1.000e+00
110230010229	Na	5774.660	2.189e-03	1.000e+00
110230010230	Na	6246.741	3.019e-05	1.000e+00
110230010231	Na	6395.478	1.887e-01	1.000e+00
110230010232	Na	6486.444	3.528e-03	1.000e+00
110230010233	Na	6958.509	3.019e-05	1.000e+00
120240010001	Mg	389.670	1.384e-01	7.899e-01
120240010002	Mg	585.000	7.416e-01	7.899e-01
120240010003	Mg	611.810	2.834e-04	7.899e-01
120240010004	Mg	836.830	3.732e-03	7.899e-01
120240010005	Mg	849.990	1.559e-03	7.899e-01
120240010006	Mg	862.960	9.684e-03	7.899e-01
120240010007	Mg	974.660	1.566e-01	7.899e-01
120240010008	Mg	989.990	9.211e-04	7.899e-01
120240010009	Mg	1379.640	1.984e-03	7.899e-01
120240010010	Mg	1448.620	2.834e-04	7.899e-01
120240010011	Mg	1474.750	2.834e-04	7.899e-01
120240010012	Mg	1588.610	5.905e-03	7.899e-01
120240010013	Mg	1702.950	7.558e-04	7.899e-01
120240010014	Mg	1712.920	2.787e-02	7.899e-01
120240010015	Mg	1964.610	1.913e-03	7.899e-01
120240010016	Mg	1978.250	2.622e-02	7.899e-01
120240010017	Mg	2214.060	7.086e-03	7.899e-01
120240010018	Mg	2216.420	4.488e-03	7.899e-01
120240010019	Mg	2438.540	1.117e-01	7.899e-01
120240010020	Mg	2552.880	5.669e-04	7.899e-01
120240010021	Mg	2563.210	1.299e-03	7.899e-01
120240010022	Mg	2801.370	3.094e-03	7.899e-01
120240010023	Mg	2828.172	5.669e-01	7.899e-01
120240010024	Mg	2972.200	1.677e-03	7.899e-01
120240010025	Mg	3054.000	1.960e-01	7.899e-01
120240010026	Mg	3301.410	1.464e-01	7.899e-01
120240010027	Mg	3413.100	9.471e-02	7.899e-01
120240010028	Mg	3691.020	1.606e-02	7.899e-01
120240010029	Mg	3916.840	7.558e-01	7.899e-01
120240010030	Mg	4141.310	3.637e-03	7.899e-01
120240010031	Mg	4528.550	8.267e-03	7.899e-01
120240010032	Mg	4766.690	7.723e-03	7.899e-01
120240010033	Mg	6354.980	2.504e-02	7.899e-01
120240010034	Mg	6744.540	3.354e-03	7.899e-01
120240010035	Mg	7329.380	3.307e-04	7.899e-01
120250010001	Mg	287.300	3.400e-04	1.000e-01
120250010002	Mg	347.180	6.000e-04	1.000e-01
120250010003	Mg	374.420	1.150e-03	1.000e-01
120250010004	Mg	408.570	2.400e-04	1.000e-01
120250010005	Mg	409.740	2.400e-04	1.000e-01
120250010006	Mg	411.290	3.400e-04	1.000e-01
120250010007	Mg	493.200	4.350e-03	1.000e-01
120250010008	Mg	502.610	9.500e-04	1.000e-01
120250010009	Mg	730.720	7.700e-03	1.000e-01
120250010010	Mg	742.790	1.150e-03	1.000e-01
120250010011	Mg	833.710	2.300e-03	1.000e-01
120250010012	Mg	873.050	3.850e-04	1.000e-01
120250010013	Mg	966.460	2.000e-03	1.000e-01
120250010014	Mg	990.710	1.500e-03	1.000e-01
120250010015	Mg	1003.140	8.050e-02	1.000e-01
120250010016	Mg	1129.575	4.455e-01	1.000e-01
120250010017	Mg	1157.190	6.350e-03	1.000e-01
120250010018	Mg	1224.150	8.500e-04	1.000e-01
120250010019	Mg	1236.620	5.700e-03	1.000e-01
120250010020	Mg	1290.280	3.550e-03	1.000e-01
120250010021	Mg	1350.190	7.500e-04	1.000e-01
120250010022	Mg	1358.550	1.700e-04	1.000e-01
120250010023	Mg	1365.590	3.000e-03	1.000e-01
120250010024	Mg	1394.140	9.500e-03	1.000e-01
120250010025	Mg	1411.700	6.500e-02	1.000e-01
120250010026	Mg	1519.090	1.275e-02	1.000e-01
120250010027	Mg	1534.550	1.500e-03	1.000e-01
120250010028	Mg	1554.570	6.300e-04	1.000e-01
120250010029	Mg	1566.970	2.300e-03	1.000e-01
120250010030	Mg	1620.700	1.700e-03	1.000e-01
120250010031	Mg	1642.060	2.050e-03	1.000e-01
120250010032	Mg	1665.360	6.000e-03	1.000e-01
120250010033	Mg	1767.590	1.535e-02	1.000e-01
120250010034	Mg	1774.140	3.800e-03	1.000e-01
120250010035	Mg	1775.310	6.450e-02	1.000e-01
120250010036	Mg	1779.760	6.300e-03	1.000e-01
120250010037	Mg	1792.870	4.500e-03	1.000e-01
120250010038	Mg	1808.668	9.000e-01	1.000e-01
120250010039	Mg	1854.400	1.150e-03	1.000e-01
120250010040	Mg	1872.700	4.850e-04	1.000e-01
120250010041	Mg	1896.720	4.700e-02	1.000e-01
120250010042	Mg	2033.850	2.900e-03	1.000e-01
120250010043	Mg	2041.180	2.300e-03	1.000e-01
120250010044	Mg	2048.270	1.000e-03	1.000e-01
120250010045	Mg	2132.670	4.450e-02	1.000e-01
120250010046	Mg	2133.700	1.550e-03	1.000e-01
120250010047	Mg	2183.850	9.250e-03	1.000e-01
120250010048	Mg	2189.570	2.960e-02	1.000e-01
120250010049	Mg	2264.390	1.800e-03	1.000e-01
120250010050	Mg	2291.180	1.100e-03	1.000e-01
120250010051	Mg	2353.270	2.235e-02	1.000e-01
120250010052	Mg	2381.340	2.450e-03	1.000e-01
120250010053	Mg	2387.340	5.450e-03	1.000e-01
120250010054	Mg	2426.120	2.595e-02	1.000e-01
120250010055	Mg	2510.020	2.900e-02	1.000e-01
120250010056	Mg	2513.600	1.395e-02	1.000e-01
120250010057	Mg	2523.650	5.000e-02	1.000e-01
120250010058	Mg	2541.210	7.400e-02	1.000e-01
120250010059	Mg	2543.750	2.950e-03	1.000e-01
120250010060	Mg	2557.390	2.150e-03	1.000e-01
120250010061	Mg	2560.770	7.700e-03	1.000e-01
120250010062	Mg	2589.290	4.850e-03	1.000e-01
120250010063	Mg	2634.150	3.950e-03	1.000e-01
120250010064	Mg	2697.460	1.950e-03	1.000e-01
120250010065	Mg	2752.610	1.150e-03	1.000e-01
120250010066	Mg	2777.210	2.550e-03	1.000e-01
120250010067	Mg	2842.280	1.115e-02	1.000e-01
120250010068	Mg	2865.470	8.100e-03	1.000e-01
120250010069	Mg	2908.000	1.330e-02	1.000e-01
120250010070	Mg	2911.120	8.350e-03	1.000e-01
120250010071	Mg	2928.680	1.000e-02	1.000e-01
120250010072	Mg	2932.480	4.400e-03	1.000e-01
120250010073	Mg	2934.730	2.050e-03	1.000e-01
120250010074	Mg	2938.159	4.700e-02	1.000e-01
120250010075	Mg	2963.670	1.460e-02	1.000e-01
120250010076	Mg	3016.160	4.050e-03	1.000e-01
120250010077	Mg	3020.600	0.000e+00	1.000e-01
120250010078	Mg	3026.210	2.200e-03	1.000e-01
120250010079	Mg	3029.790	1.050e-03	1.000e-01
120250010080	Mg	3040.100	6.150e-03	1.000e-01
120250010081	Mg	3092.340	1.290e-02	1.000e-01
120250010082	Mg	3157.930	8.000e-04	1.000e-01
120250010083	Mg	3186.910	3.800e-03	1.000e-01
120250010084	Mg	3191.420	1.750e-03	1.000e-01
120250010085	Mg	3208.970	1.990e-02	1.000e-01
120250010086	Mg	3262.570	1.850e-03	1.000e-01
120250010087	Mg	3319.650	5.000e-02	1.000e-01
120250010088	Mg	3341.000	2.300e-02	1.000e-01
120250010089	Mg	3367.390	4.250e-03	1.000e-01
120250010090	Mg	3395.600	1.150e-03	1.000e-01
120250010091	Mg	3406.410	7.000e-02	1.000e-01
120250010092	Mg	3429.100	2.600e-03	1.000e-01
120250010093	Mg	3448.320	1.650e-03	1.000e-01
120250010094	Mg	3473.130	4.450e-03	1.000e-01
120250010095	Mg	3482.740	1.500e-03	1.000e-01
120250010096	Mg	3500.070	2.900e-04	1.000e-01
120250010097	Mg	3551.190	5.450e-02	1.000e-01
120250010098	Mg	3599.940	7.600e-03	1.000e-01
120250010099	Mg	3611.490	2.350e-03	1.000e-01
120250010100	Mg	3667.080	8.500e-04	1.000e-01
120250010101	Mg	3695.690	4.500e-03	1.000e-01
120250010102	Mg	3722.000	3.750e-03	1.000e-01
120250010103	Mg	3744.000	6.800e-02	1.000e-01
120250010104	Mg	3783.730	9.500e-04	1.000e-01
120250010105	Mg	3807.090	1.600e-03	1.000e-01
120250010106	Mg	3810.130	4.850e-02	1.000e-01
120250010107	Mg	3831.480	2.090e-01	1.000e-01
120250010108	Mg	3882.060	2.900e-03	1.000e-01
120250010109	Mg	3937.750	1.270e-02	1.000e-01
120250010110	Mg	3993.190	8.450e-03	1.000e-01
120250010111	Mg	4001.880	2.400e-03	1.000e-01
120250010112	Mg	4030.880	8.800e-03	1.000e-01
120250010113	Mg	4123.250	1.250e-03	1.000e-01
120250010114	Mg	4139.620	1.350e-03	1.000e-01
120250010115	Mg	4160.940	4.650e-03	1.000e-01
120250010116	Mg	4181.820	1.100e-03	1.000e-01
120250010117	Mg	4216.380	7.250e-02	1.000e-01
120250010118	Mg	4316.330	3.200e-03	1.000e-01
120250010119	Mg	4322.650	1.575e-02	1.000e-01
120250010120	Mg	4332.130	3.750e-03	1.000e-01
120250010121	Mg	4347.040	4.950e-03	1.000e-01
120250010122	Mg	4355.230	1.250e-03	1.000e-01
120250010123	Mg	4410.130	3.350e-02	1.000e-01
120250010124	Mg	4423.820	1.050e-03	1.000e-01
120250010125	Mg	4458.440	4.650e-03	1.000e-01
120250010126	Mg	4489.950	1.050e-03	1.000e-01
120250010127	Mg	4552.980	8.000e-03	1.000e-01
120250010128	Mg	4602.930	1.815e-02	1.000e-01
120250010129	Mg	4834.650	5.950e-03	1.000e-01
120250010130	Mg	4885.840	1.400e-03	1.000e-01
120250010131	Mg	4936.490	3.200e-03	1.000e-01
120250010132	Mg	4961.480	7.750e-03	1.000e-01
120250010133	Mg	4967.190	8.100e-02	1.000e-01
120250010134	Mg	4974.920	1.250e-03	1.000e-01
120250010135	Mg	4992.460	1.900e-03	1.000e-01
120250010136	Mg	5020.850	9.500e-04	1.000e-01
120250010137	Mg	5067.140	4.800e-02	1.000e-01
120250010138	Mg	5077.140	6.500e-04	1.000e-01
120250010139	Mg	5223.380	8.000e-03	1.000e-01
120250010140	Mg	5246.080	2.700e-03	1.000e-01
120250010141	Mg	5252.640	2.650e-03	1.000e-01
120250010142	Mg	5290.320	1.400e-03	1.000e-01
120250010143	Mg	5291.150	8.500e-04	1.000e-01
120250010144	Mg	5311.790	8.800e-03	1.000e-01
120250010145	Mg	5376.850	6.500e-04	1.000e-01
120250010146	Mg	5383.400	6.500e-04	1.000e-01
120250010147	Mg	5401.450	2.200e-03	1.000e-01
120250010148	Mg	5452.025	1.030e-01	1.000e-01
120250010149	Mg	5523.350	1.550e-03	1.000e-01
120250010150	Mg	5539.500	1.080e-02	1.000e-01
120250010151	Mg	5561.500	6.000e-04	1.000e-01
120250010152	Mg	5593.270	1.700e-03	1.000e-01
120250010153	Mg	5616.410	2.600e-03	1.000e-01
120250010154	Mg	5631.860	1.150e-03	1.000e-01
120250010155	Mg	5690.440	2.400e-04	1.000e-01
120250010156	Mg	5732.290	8.200e-03	1.000e-01
120250010157	Mg	5766.670	3.100e-03	1.000e-01
120250010158	Mg	5800.740	1.515e-02	1.000e-01
120250010159	Mg	5914.280	0.000e+00	1.000e-01
120250010160	Mg	5924.700	5.350e-04	1.000e-01
120250010161	Mg	5964.420	2.850e-03	1.000e-01
120250010162	Mg	6011.610	1.450e-03	1.000e-01
120250010163	Mg	6105.690	6.500e-04	1.000e-01
120250010164	Mg	6120.110	2.400e-03	1.000e-01
120250010165	Mg	6191.090	2.600e-03	1.000e-01
120250010166	Mg	6243.400	1.200e-03	1.000e-01
120250010167	Mg	6249.070	4.350e-04	1.000e-01
120250010168	Mg	6257.210	3.300e-03	1.000e-01
120250010169	Mg	6266.620	1.350e-03	1.000e-01
120250010170	Mg	6375.410	9.600e-03	1.000e-01
120250010171	Mg	6386.320	3.950e-03	1.000e-01
120250010172	Mg	6417.930	3.250e-03	1.000e-01
120250010173	Mg	6441.120	3.350e-04	1.000e-01
120250010174	Mg	6488.540	2.750e-03	1.000e-01
120250010175	Mg	6649.210	2.450e-03	1.000e-01
120250010176	Mg	6657.540	1.150e-03	1.000e-01
120250010177	Mg	6694.070	1.050e-03	1.000e-01
120250010178	Mg	6722.580	7.500e-04	1.000e-01
120250010179	Mg	6742.140	2.055e-02	1.000e-01
120250010180	Mg	6759.690	1.140e-02	1.000e-01
120250010181	Mg	6773.330	3.450e-03	1.000e-01
120250010182	Mg	7054.000	7.750e-04	1.000e-01
120250010183	Mg	7060.910	4.700e-04	1.000e-01
120250010184	Mg	7098.590	0.000e+00	1.000e-01
120250010185	Mg	7150.600	1.105e-02	1.000e-01
120250010186	Mg	7163.030	3.850e-04	1.000e-01
120250010187	Mg	7187.280	5.800e-04	1.000e-01
120250010188	Mg	7369.700	1.350e-02	1.000e-01
120250010189	Mg	7617.810	9.000e-04	1.000e-01
120250010190	Mg	7660.400	5.350e-04	1.000e-01
120250010191	Mg	7696.100	4.850e-04	1.000e-01
120250010192	Mg	7807.000	4.850e-04	1.000e-01
120250010193	Mg	8153.448	1.425e-01	1.000e-01
120250010194	Mg	8226.120	2.100e-03	1.000e-01
120250010195	Mg	8316.510	1.100e-03	1.000e-01
120250010196	Mg	8409.890	5.350e-04	1.000e-01
120250010197	Mg	8502.240	3.150e-03	1.000e-01
120250010198	Mg	8540.110	4.850e-04	1.000e-01
120250010199	Mg	8552.180	2.950e-03	1.000e-01
120250010200	Mg	8957.700	1.550e-03	1.000e-01
120250010201	Mg	8995.400	1.950e-04	1.000e-01
120250010202	Mg	9236.900	2.000e-03	1.000e-01
120250010203	Mg	9282.642	2.190e-02	1.000e-01
120250010204	Mg	9854.500	7.000e-04	1.000e-01
120250010205	Mg	10100.320	1.100e-03	1.000e-01
120250010206	Mg	11090.620	1.350e-03	1.000e-01
120260010001	Mg	241.740	7.530e-04	1.101e-01
120260010002	Mg	517.360	6.353e-03	1.101e-01
120260010003	Mg	713.710	3.765e-04	1.101e-01
120260010004	Mg	955.450	6.353e-03	1.101e-01
120260010005	Mg	984.880	1.506e-01	1.101e-01
120260010006	Mg	1040.810	3.765e-04	1.101e-01
120260010007	Mg	1266.610	8.706e-03	1.101e-01
120260010008	Mg	1336.710	4.471e-03	1.101e-01
120260010009	Mg	1351.810	8.471e-03	1.101e-01
120260010010	Mg	1414.750	4.212e-03	1.101e-01
120260010011	Mg	1466.970	7.530e-04	1.101e-01
120260010012	Mg	1552.170	4.941e-04	1.101e-01
120260010013	Mg	1615.110	1.647e-01	1.101e-01
120260010014	Mg	1621.130	3.765e-04	1.101e-01
120260010015	Mg	1698.560	2.753e-02	1.101e-01
120260010016	Mg	1792.760	7.530e-04	1.101e-01
120260010017	Mg	1846.930	6.353e-03	1.101e-01
120260010018	Mg	1862.860	1.341e-02	1.101e-01
120260010019	Mg	1940.280	2.235e-03	1.101e-01
120260010020	Mg	2088.660	1.012e-02	1.101e-01
120260010021	Mg	2490.700	5.883e-04	1.101e-01
120260010022	Mg	2506.420	3.718e-03	1.101e-01
120260010023	Mg	2576.510	3.459e-02	1.101e-01
120260010024	Mg	2655.850	3.530e-02	1.101e-01
120260010025	Mg	2881.640	6.400e-01	1.101e-01
120260010026	Mg	2887.660	3.765e-04	1.101e-01
120260010027	Mg	2951.730	2.471e-03	1.101e-01
120260010028	Mg	2966.830	2.118e-02	1.101e-01
120260010029	Mg	3129.380	3.765e-04	1.101e-01
120260010030	Mg	3476.100	2.941e-02	1.101e-01
120260010031	Mg	3491.200	2.471e-03	1.101e-01
120260010032	Mg	3561.290	5.859e-01	1.101e-01
120260010033	Mg	3787.070	1.718e-02	1.101e-01
120260010034	Mg	3843.000	7.765e-02	1.101e-01
120260010035	Mg	3985.300	9.883e-04	1.101e-01
120260010036	Mg	4043.340	2.235e-03	1.101e-01
120260010037	Mg	4827.720	5.412e-02	1.101e-01
120260010038	Mg	4940.600	5.647e-02	1.101e-01
120260010039	Mg	5457.860	2.494e-02	1.101e-01
120260010040	Mg	5925.280	3.482e-03	1.101e-01
120260010041	Mg	6442.520	9.177e-02	1.101e-01
130270010001	Al	30.638	3.455e-01	1.000e+00
130270010002	Al	310.200	2.251e-05	1.000e+00
130270010003	Al	400.589	6.104e-03	1.000e+00
130270010004	Al	455.770	3.351e-03	1.000e+00
130270010005	Al	548.690	2.307e-03	1.000e+00
130270010006	Al	578.560	3.030e-04	1.000e+00
130270010007	Al	647.900	2.381e-04	1.000e+00
130270010008	Al	831.426	1.165e-02	1.000e+00
130270010009	Al	863.220	4.848e-04	1.000e+00
130270010010	Al	865.840	3.766e-03	1.000e+00
130270010011	Al	941.750	1.065e-02	1.000e+00
130270010012	Al	945.370	2.035e-03	1.000e+00
130270010013	Al	968.480	3.420e-03	1.000e+00
130270010014	Al	982.951	3.905e-02	1.000e+00
130270010015	Al	1013.588	2.403e-02	1.000e+00
130270010016	Al	1073.940	4.329e-03	1.000e+00
130270010017	Al	1102.060	4.459e-03	1.000e+00
130270010018	Al	1125.289	3.593e-03	1.000e+00
130270010019	Al	1173.450	2.857e-03	1.000e+00
130270010020	Al	1193.476	4.199e-03	1.000e+00
130270010021	Al	1229.010	6.926e-04	1.000e+00
130270010022	Al	1283.693	9.610e-03	1.000e+00
130270010023	Al	1305.210	1.861e-03	1.000e+00
130270010024	Al	1342.320	9.048e-03	1.000e+00
130270010025	Al	1364.860	2.857e-03	1.000e+00
130270010026	Al	1372.957	1.255e-03	1.000e+00
130270010027	Al	1408.344	2.771e-02	1.000e+00
130270010028	Al	1437.400	2.251e-03	1.000e+00
130270010029	Al	1526.246	1.468e-02	1.000e+00
130270010030	Al	1570.240	1.645e-03	1.000e+00
130270010031	Al	1589.620	1.069e-02	1.000e+00
130270010032	Al	1592.240	3.074e-03	1.000e+00
130270010033	Al	1620.260	6.926e-04	1.000e+00
130270010034	Al	1622.877	4.281e-02	1.000e+00
130270010035	Al	1642.420	2.944e-03	1.000e+00
130270010036	Al	1673.400	1.905e-03	1.000e+00
130270010037	Al	1705.509	3.463e-03	1.000e+00
130270010038	Al	1718.970	6.926e-04	1.000e+00
130270010039	Al	1864.330	3.939e-03	1.000e+00
130270010040	Al	1927.527	1.134e-02	1.000e+00
130270010041	Al	1968.435	7.359e-04	1.000e+00
130270010042	Al	1974.140	2.121e-04	1.000e+00
130270010043	Al	1983.978	8.961e-03	1.000e+00
130270010044	Al	2047.770	5.931e-04	1.000e+00
130270010045	Al	2108.197	2.377e-02	1.000e+00
130270010046	Al	2128.732	2.727e-03	1.000e+00
130270010047	Al	2138.833	1.835e-02	1.000e+00
130270010048	Al	2170.700	3.550e-03	1.000e+00
130270010049	Al	2247.400	3.377e-04	1.000e+00
130270010050	Al	2255.370	4.719e-03	1.000e+00
130270010051	Al	2271.686	1.714e-02	1.000e+00
130270010052	Al	2277.950	3.463e-04	1.000e+00
130270010053	Al	2282.794	3.853e-02	1.000e+00
130270010054	Al	2312.539	2.987e-04	1.000e+00
130270010055	Al	2347.240	1.472e-03	1.000e+00
130270010056	Al	2419.200	1.186e-03	1.000e+00
130270010057	Al	2451.565	4.589e-03	1.000e+00
130270010058	Al	2455.408	3.030e-04	1.000e+00
130270010059	Al	2486.044	1.126e-03	1.000e+00
130270010060	Al	2502.662	1.255e-03	1.000e+00
130270010061	Al	2534.930	1.039e-03	1.000e+00
130270010062	Al	2548.080	1.126e-03	1.000e+00
130270010063	Al	2552.052	6.061e-04	1.000e+00
130270010064	Al	2563.350	9.091e-04	1.000e+00
130270010065	Al	2577.701	1.784e-02	1.000e+00
130270010066	Al	2581.850	4.242e-04	1.000e+00
130270010067	Al	2590.193	3.494e-02	1.000e+00
130270010068	Al	2625.859	1.143e-02	1.000e+00
130270010069	Al	2690.670	2.468e-04	1.000e+00
130270010070	Al	2709.620	6.061e-03	1.000e+00
130270010071	Al	2725.210	1.775e-04	1.000e+00
130270010072	Al	2743.480	3.810e-04	1.000e+00
130270010073	Al	2821.444	3.255e-02	1.000e+00
130270010074	Al	2862.010	3.203e-04	1.000e+00
130270010075	Al	2876.430	6.061e-04	1.000e+00
130270010076	Al	2880.740	2.294e-04	1.000e+00
130270010077	Al	2887.214	1.645e-03	1.000e+00
130270010078	Al	2903.210	9.524e-05	1.000e+00
130270010079	Al	2921.797	2.294e-03	1.000e+00
130270010080	Al	2954.470	4.242e-03	1.000e+00
130270010081	Al	2973.420	2.035e-04	1.000e+00
130270010082	Al	2987.650	3.420e-03	1.000e+00
130270010083	Al	3017.781	5.195e-04	1.000e+00
130270010084	Al	3020.233	6.061e-04	1.000e+00
130270010085	Al	3024.810	4.329e-04	1.000e+00
130270010086	Al	3033.896	7.749e-02	1.000e+00
130270010087	Al	3067.990	8.225e-04	1.000e+00
130270010088	Al	3128.460	2.338e-03	1.000e+00
130270010089	Al	3222.750	4.156e-04	1.000e+00
130270010090	Al	3230.600	2.294e-04	1.000e+00
130270010091	Al	3254.751	1.861e-04	1.000e+00
130270010092	Al	3263.060	8.485e-04	1.000e+00
130270010093	Al	3265.538	3.550e-03	1.000e+00
130270010094	Al	3303.146	1.043e-02	1.000e+00
130270010095	Al	3316.336	2.121e-04	1.000e+00
130270010096	Al	3346.970	4.805e-03	1.000e+00
130270010097	Al	3391.699	5.065e-03	1.000e+00
130270010098	Al	3409.270	1.948e-04	1.000e+00
130270010099	Al	3448.070	2.727e-04	1.000e+00
130270010100	Al	3465.058	6.320e-02	1.000e+00
130270010101	Al	3480.530	7.792e-04	1.000e+00
130270010102	Al	3560.555	8.918e-03	1.000e+00
130270010103	Al	3591.189	4.329e-02	1.000e+00
130270010104	Al	3598.360	1.039e-03	1.000e+00
130270010105	Al	3623.870	7.273e-04	1.000e+00
130270010106	Al	3635.010	8.658e-05	1.000e+00
130270010107	Al	3639.890	8.658e-04	1.000e+00
130270010108	Al	3659.090	7.359e-04	1.000e+00
130270010109	Al	3678.305	2.641e-03	1.000e+00
130270010110	Al	3708.939	3.810e-03	1.000e+00
130270010111	Al	3721.590	6.061e-04	1.000e+00
130270010112	Al	3751.035	2.987e-04	1.000e+00
130270010113	Al	3754.630	3.636e-04	1.000e+00
130270010114	Al	3768.580	1.082e-04	1.000e+00
130270010115	Al	3789.326	8.268e-03	1.000e+00
130270010116	Al	3803.700	9.524e-05	1.000e+00
130270010117	Al	3821.690	2.814e-04	1.000e+00
130270010118	Al	3823.909	4.935e-03	1.000e+00
130270010119	Al	3849.111	3.026e-02	1.000e+00
130270010120	Al	3859.180	3.896e-04	1.000e+00
130270010121	Al	3875.487	2.675e-02	1.000e+00
130270010122	Al	3889.676	2.035e-03	1.000e+00
130270010123	Al	3900.690	2.121e-03	1.000e+00
130270010124	Al	3904.638	1.732e-03	1.000e+00
130270010125	Al	3926.799	1.948e-04	1.000e+00
130270010126	Al	3935.272	2.727e-03	1.000e+00
130270010127	Al	4001.490	1.558e-03	1.000e+00
130270010128	Al	4015.658	7.186e-03	1.000e+00
130270010129	Al	4044.690	1.948e-04	1.000e+00
130270010130	Al	4054.070	1.602e-03	1.000e+00
130270010131	Al	4059.643	2.554e-04	1.000e+00
130270010132	Al	4068.966	2.121e-03	1.000e+00
130270010133	Al	4085.190	6.926e-05	1.000e+00
130270010134	Al	4100.280	1.342e-04	1.000e+00
130270010135	Al	4120.915	3.377e-04	1.000e+00
130270010136	Al	4133.407	6.450e-02	1.000e+00
130270010137	Al	4162.120	1.602e-04	1.000e+00
130270010138	Al	4169.327	1.212e-03	1.000e+00
130270010139	Al	4213.430	4.762e-04	1.000e+00
130270010140	Al	4218.150	2.294e-04	1.000e+00
130270010141	Al	4237.510	5.065e-04	1.000e+00
130270010142	Al	4259.534	6.623e-02	1.000e+00
130270010143	Al	4270.160	4.589e-04	1.000e+00
130270010144	Al	4280.650	1.602e-03	1.000e+00
130270010145	Al	4377.618	4.459e-03	1.000e+00
130270010146	Al	4396.310	4.935e-04	1.000e+00
130270010147	Al	4424.200	2.900e-03	1.000e+00
130270010148	Al	4428.414	8.009e-03	1.000e+00
130270010149	Al	4461.530	3.550e-04	1.000e+00
130270010150	Al	4484.510	6.017e-04	1.000e+00
130270010151	Al	4511.890	7.100e-04	1.000e+00
130270010152	Al	4565.480	2.294e-04	1.000e+00
130270010153	Al	4575.551	3.074e-03	1.000e+00
130270010154	Al	4596.120	1.212e-03	1.000e+00
130270010155	Al	4612.910	1.342e-04	1.000e+00
130270010156	Al	4621.540	1.610e-03	1.000e+00
